"# GtoPdb Version: 2024.2 - published: 2024-06-26"
"HGNC Symbol","HGNC ID","IUPHAR Name","IUPHAR ID","GtP URL"
"TRIM28","16384","tripartite motif containing 28","2253","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2253"
"TRIM33","16290","tripartite motif containing 33","2254","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2254"
"TRIM38","10059","tripartite motif containing 38","2984","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2984"
"TRIM66","29005","tripartite motif containing 66","2783","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2783"
"TRIO","12303","trio Rho guanine nucleotide exchange factor","2255","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2255"
"TRPA1","497","TRPA1","485","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=485"
"TRPC1","12333","TRPC1","486","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=486"
"TRPC2","12334","TRPC2","487","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=487"
"TRPC3","12335","TRPC3","488","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=488"
"TRPC4","12336","TRPC4","489","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=489"
"TRPC5","12337","TRPC5","490","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=490"
"TRPC6","12338","TRPC6","491","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=491"
"TRPC7","20754","TRPC7","492","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=492"
"TRPM1","7146","TRPM1","493","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=493"
"TRPM2","12339","TRPM2","494","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=494"
"TRPM3","17992","TRPM3","495","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=495"
"TRPM4","17993","TRPM4","496","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=496"
"TRPM5","14323","TRPM5","497","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=497"
"TRPM6","17995","TRPM6","498","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=498"
"TRPM7","17994","TRPM7","499","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=499"
"TRPM8","17961","TRPM8","500","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=500"
"TRPV1","12716","TRPV1","507","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=507"
"TRPV2","18082","TRPV2","508","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=508"
"TRPV3","18084","TRPV3","509","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=509"
"TRPV4","18083","TRPV4","510","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=510"
"TRPV5","3145","TRPV5","511","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=511"
"TRPV6","14006","TRPV6","512","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=512"
"TRRAP","12347","transformation/transcription domain associated protein","2256","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2256"
"TSHB","12372","TSH &beta; subunit","3734","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3734"
"TSHR","12373","TSH receptor","255","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=255"
"TSLP","30743","thymic stromal lymphopoietin","5083","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5083"
"TSPO","1158","Translocator protein","2879","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2879"
"TSSK1B","14968","testis specific serine kinase 1B","2257","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2257"
"TSSK2","11401","testis specific serine kinase 2","2258","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2258"
"TSSK3","15473","testis specific serine kinase 3","2259","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2259"
"TSSK4","19825","testis specific serine kinase 4","2260","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2260"
"TSSK6","30410","testis specific serine kinase 6","2261","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2261"
"TTBK1","19140","tau tubulin kinase 1","2262","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2262"
"TTBK2","19141","tau tubulin kinase 2","2263","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2263"
"TTK","12401","TTK protein kinase","2264","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2264"
"TTN","12403","titin","2265","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2265"
"TTR","12405","transthyretin","2851","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2851"
"TUBA1A","20766","tubulin alpha 1a","2638","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2638"
"TUBA4A","12407","tubulin alpha 4a","2639","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2639"
"TUBB","20778","tubulin beta class I","2640","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2640"
"TUBB3","20772","tubulin beta 3 class III","2752","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2752"
"TUBB4B","20771","tubulin beta 4B class IVb","2641","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2641"
"TUBB8","20773","tubulin beta 8 class VIII","2753","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2753"
"TUSC3","30242","tumor suppressor candidate 3","3040","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3040"
"TWF1","9620","twinfilin actin binding protein 1","2266","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2266"
"TWF2","9621","twinfilin actin binding protein 2","2267","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2267"
"TXK","12434","TXK tyrosine kinase","2268","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2268"
"TYK2","12440","tyrosine kinase 2","2269","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2269"
"TYMS","12441","thymidylate synthetase","2642","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2642"
"TYR","12442","tyrosinase","2643","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2643"
"TYRO3","12446","TYRO3 protein tyrosine kinase","1836","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1836"
"UBE2D1","12474","ubiquitin conjugating enzyme E2 D1","3228","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3228"
"UBE2D2","12475","ubiquitin conjugating enzyme E2 D2","3229","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3229"
"UCHL1","12513","ubiquitin C-terminal hydrolase L1","2426","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2426"
"UCHL3","12515","ubiquitin C-terminal hydrolase L3","2427","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2427"
"UCN","12516","urocortin 1","919","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=919"
"UCN2","18414","urocortin 2","921","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=921"
"UCN3","17781","urocortin 3","928","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=928"
"UCP1","12517","Uncoupling protein 1","1066","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1066"
"UCP2","12518","Uncoupling protein 2","1067","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1067"
"UCP3","12519","Uncoupling protein 3","1068","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1068"
"UGCG","12524","UDP-glucose ceramide glucosyltransferase","2528","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2528"
"UGT1A1","12530","UDP glucuronosyltransferase family 1 member A1","2990","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2990"
"UHMK1","19683","U2AF homology motif kinase 1","2270","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2270"
"ULK1","12558","unc-51 like autophagy activating kinase 1","2271","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2271"
"ULK2","13480","unc-51 like autophagy activating kinase 2","2272","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2272"
"ULK3","19703","unc-51 like kinase 3","2273","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2273"
"ULK4","15784","unc-51 like kinase 4","2274","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2274"
"UNC119","12565","unc-119 lipid binding chaperone","3011","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3011"
"USP1","12607","ubiquitin specific peptidase 1","2428","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2428"
"USP14","12612","ubiquitin specific peptidase 14","2429","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2429"
"USP2","12618","ubiquitin specific peptidase 2","2430","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2430"
"USP21","12620","ubiquitin specific peptidase 21","3223","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3223"
"USP5","12628","ubiquitin specific peptidase 5","2431","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2431"
"USP8","12631","ubiquitin specific peptidase 8","3209","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3209"
"UTS2","12636","urotensin-II","2153","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=2153"
"UTS2B","30894","urotensin II-related peptide","2156","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=2156"
"UTS2R","4468","UT receptor","365","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=365"
"VCAM1","12663","vascular cell adhesion protein 1","6758","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=6758"
"VDR","12679","Vitamin D receptor","605","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=605"
"VEGFA","12680","VEGFA","5085","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5085"
"VEGFB","12681","VEGFB","5086","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5086"
"VEGFC","12682","VEGFC","5087","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5087"
"VEGFD","3708","VEGFD","5088","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5088"
"VGF","12684","TLQP-21","12220","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=12220"
"VHL","12687","von Hippel-Lindau tumor suppressor","3204","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3204"
"VIP","12693","PHV","3706","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3706"
"VIPR1","12694","VPAC<sub>1</sub> receptor","371","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=371"
"VIPR2","12695","VPAC<sub>2</sub> receptor","372","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=372"
"VKORC1","23663","vitamin K epoxide reductase complex subunit 1","2645","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2645"
"VNN1","12705","vanin 1","3063","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3063"
"VRK1","12718","VRK serine/threonine kinase 1","2275","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2275"
"VRK2","12719","VRK serine/threonine kinase 2","2276","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2276"
"VRK3","18996","VRK serine/threonine kinase 3","2277","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2277"
"VSIR","30085","V-set immunoregulatory receptor","2956","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2956"
"VTN","12724","vitronectin","6746","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=6746"
"VWF","12726","von Willebrand factor","6755","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=6755"
"WDR5","12757","WD repeat domain 5","2831","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2831"
"WEE1","12761","WEE1 G2 checkpoint kinase","2278","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2278"
"WEE2","19684","WEE2 oocyte meiosis inhibiting kinase","2279","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2279"
"WIF1","18081","Wnt-inhibitory factor","5372","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=5372"
"WNK1","14540","WNK lysine deficient protein kinase 1","2280","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2280"
"WNK2","14542","WNK lysine deficient protein kinase 2","2281","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2281"
"WNK3","14543","WNK lysine deficient protein kinase 3","2282","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2282"
"WNK4","14544","WNK lysine deficient protein kinase 4","2283","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2283"
"WNT1","12774","Wnt-1","3672","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3672"
"WNT10A","13829","Wnt-10a","3687","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3687"
"WNT10B","12775","Wnt-10b","3688","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3688"
"WNT11","12776","Wnt-11","3689","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3689"
"WNT16","16267","Wnt-16","3690","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3690"
"WNT2","12780","Wnt-2","3673","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3673"
"WNT2B","12781","Wnt-2b","3674","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3674"
"WNT3","12782","Wnt-3","3675","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3675"
"WNT3A","15983","Wnt-3a","3549","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3549"
"WNT4","12783","Wnt-4","3547","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3547"
"WNT5A","12784","Wnt-5a","3548","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3548"
"WNT5B","16265","Wnt-5b","3676","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3676"
"WNT6","12785","Wnt-6","3678","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3678"
"WNT7A","12786","Wnt-7a","3679","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3679"
"WNT7B","12787","Wnt-7b","3681","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3681"
"WNT8A","12788","Wnt-8a","3682","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3682"
"WNT8B","12789","Wnt-8b","3683","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3683"
"WNT9A","12778","Wnt-9a","3684","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3684"
"WNT9B","12779","Wnt-9b","3686","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3686"
"WRN","12791","WRN RecQ like helicase","3259","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3259"
"XCL1","10645","XCL1","3647","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3647"
"XCL2","10646","XCL2","4370","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=4370"
"XCR1","1625","XCR1","75","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=75"
"XDH","12805","xanthine dehydrogenase","2646","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2646"
"XIAP","592","X-linked inhibitor of apoptosis","2790","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2790"
"XPNPEP1","12822","X-prolyl aminopeptidase 1","1578","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1578"
"XPNPEP2","12823","X-prolyl aminopeptidase 2","1579","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1579"
"XPNPEP3","28052","X-prolyl aminopeptidase 3","1580","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=1580"
"XPO1","12825","exportin 1","3014","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3014"
"XPR1","12827","xenotropic and polytropic retrovirus receptor 1","3021","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3021"
"YARS1","12840","cytokine domain of tyrosyl tRNA synthetase","3729","https://www.guidetopharmacology.org/GRAC/LigandDisplayForward?ligandId=3729"
"YES1","12841","YES proto-oncogene 1, Src family tyrosine kinase","2284","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=2284"
"YTHDC1","30626","YTH N6-methyladenosine RNA binding protein C1","3288","https://www.guidetopharmacology.org/GRAC/ObjectDisplayForward?objectId=3288"
