"## GtoPdb Version: 2024.2 - published: 2024-06-26"
"Ligand ID","Ligand Name","HBond Acceptors","HBond Donors","Rotatable Bonds","TPSA","Mol Weight","XLogP","LipinskiRO5"
"4064","lysophosphatidylserine","10","4","26","175.42","525.30666913","3.481","1"
"4062","MM 11253","2","1","3","87.9","462.16872244","9.046","1"
"4059","VU-1545","3","1","6","89.54","402.11281868","5.537","1"
"4055","AC55649","2","1","9","37.3","310.19328028","7.892","1"
"4054","AC261066","4","1","9","96.89","353.1097075","3.352","0"
"4053","retinol","1","1","5","20.23","286.22966582","6.158","1"
"4052","WAY200070","1","2","1","66.49","304.96875528","3.146","0"
"4048","atopaxar","5","1","10","84.32","527.27954984","5.846","1"
"4047","vorapaxar","6","1","7","77.52","492.24243602","5.519","1"
"4046","NF546","23","10","28","382.89","1180.13041794","1.706","3"
"4044","MRS4062","14","7","13","282.53","617.05767723","-2.934","3"
"4043","MRS2768","15","5","12","298.68","636.0076294","-2.105","2"
"4042","RO3244794","5","2","9","88.77","451.1231293","5.259","1"
"4041","MK-2894","4","2","8","94.64","473.1272494","4.74","0"
"4040","ER819762","4","0","5","45.25","489.29914242","4.726","0"
"4039","CP734432","5","1","11","108.91","468.14563914","2.751","1"
"4038","TCS-OX2-29","4","1","8","63.69","397.2365421","2.29","0"
"4037","EMPA","7","0","10","101.08","454.16747652","3.09","0"
"4035","camicinal","5","2","7","47.61","424.26384016","3.158","0"
"4033","GW803430","3","0","7","84.31","481.1226905","4.78","0"
"4032","sphingosylphosphorylcholine","6","2","21","114.65","464.33790969","4.97","1"
"4031","dodecylphosphate","4","0","12","82.23","264.14904611","4.174","1"
"4030","decyl dihydrogen phosphate","4","2","10","76.57","238.13339603","3.036","0"
"4029","2-arachidonoylglycerolphosphoinositol","12","6","22","216.08","619.28833899","4.762","3"
"4028","lysophosphatidylinositol","12","7","8","213.25","376.07706291","-3.667","2"
"4027","AS1269574","4","2","4","58.04","307.03202428","2.536","0"
"4026","histaprodifen","2","2","7","54.7","305.18919792","3.245","0"
"4025","amthamine","3","2","2","93.17","157.06736844","-0.768","0"
"4024","immethridine","2","1","2","41.57","159.07964736","0.789","0"
"4023","A331440","3","0","7","39.5","349.2154127","3.849","0"
"4006","DH&beta;E","4","0","1","38.77","275.1521437","-0.523","0"
"4005","methyllycaconitine","12","2","10","144.3","682.3465462","1.249","1"
"4004","succinylcholine","4","0","11","52.6","290.22055768","-0.744","1"
"4003","rocuronium","5","1","6","59","529.4005336","5.03","1"
"4002","vecuronium","5","0","6","55.84","557.43183376","6.777","1"
"4001","pancuronium","4","0","6","52.6","572.45530888","6.586","1"
"4000","NS1738","3","3","5","61.36","363.99931762","4.674","0"
"3998","PHA-543613","4","1","3","58.37","271.13207692","0.725","0"
"3997","PHA-709829","4","1","3","58.37","271.13207692","0.725","0"
"3996","muscarine","2","1","2","29.46","174.14940404","-0.345","0"
"3995","A-582941","4","0","2","32.26","280.1687968","2.923","0"
"3994","rivanicline","2","1","4","24.92","162.11569856","1.042","0"
"3993","NS9283","3","0","2","75.6","248.06981094","2.575","0"
"3992","LY2087101","3","1","4","98.47","318.02968328","3.051","0"
"3991","PNU-120596","3","2","6","85.62","311.06728372","2.217","0"
"3990","mecamylamine","1","1","1","12.03","167.16739984","2.657","0"
"3989","tebanicline","2","1","3","34.15","198.05599074","1.195","0"
"3988","PNU-282987","3","1","3","32.34","264.10294098","2.467","0"
"3987","TC-2559","2","1","6","34.15","206.14191334","1.38","0"
"3986","A-867744","4","1","5","90.02","402.0804913","4.007","0"
"3983","&alpha;-conotoxin GI","36","21","19","722.15","1436.48423036","-2.328","3"
"3982","&alpha;-conotoxin PnIA","40","19","15","744.38","1621.57819044","-1.326","3"
"3980","[<sup>3</sup>H]methyllycaconitine","12","2","10","144.3","682.3465462","1.249","1"
"3979","[<sup>3</sup>H]cytisine","2","1","0","34.03","190.110613164","1.252","0"
"3978","[<sup>3</sup>H]nicotine","2","0","1","16.13","162.11569856","1.13","0"
"3977","[<sup>3</sup>H]epibatidine","2","1","1","24.92","208.0767262","1.749","0"
"3976","[<sup>125</sup>I]epibatidine","2","1","1","24.92","208.0767262","1.749","0"
"3974","[<sup>3</sup>H]A-585539","3","0","2","29.02","281.17662184","2.7","0"
"3973","&alpha;-conotoxin AuIB","37","18","14","692.42","1571.53017758","-0.075","3"
"3971","[<sup>3</sup>H]AZ11637326","2","0","1","25.36","310.1481416","3.772","0"
"3969","bradanicline","4","1","5","58.37","361.17902716","2.554","0"
"3968","PSAB-OFP","2","0","1","25.36","292.15756342","3.611","0"
"3967","DMPP","1","0","1","3.24","191.15482376","1.803","0"
"3966","JNJ1930942","4","2","5","86.28","369.05589594","2.718","0"
"3963","hexamethonium","0","0","7","0","202.2408992","0.966","0"
"3962","4BP-TQS","4","2","2","80.57","404.01941102","3.566","0"
"3960","[<sup>125</sup>I]iodophenpropit","3","3","9","92.03","416.05316584","2.947","0"
"3959","[<sup>3</sup>H]tiotidine","8","4","8","191.04","312.09393464","0.008","0"
"3958","[<sup>11</sup>C]doxepin","1","0","3","12.47","279.16231446","3.994","0"
"3957","[<sup>11</sup>C]pyrilamine","3","0","7","28.6","285.18411254","3.185","0"
"3956","VU0361737","3","1","4","51.22","262.05090536","2.367","0"
"3955","Ro64-5229","3","0","4","39.94","351.09051774","5.771","1"
"3954","biphenylindanone A","3","1","6","63.6","454.21440968","7.586","1"
"3953","A-841720","5","0","2","82.5","343.14668146","2.318","0"
"3952","TUG-424","2","1","3","37.3","264.11502988","4.655","0"
"3951","ambrisentan","5","1","7","81.54","378.15795736","3.673","0"
"3950","sitaxsentan","4","1","6","144.35","454.006006","3.036","0"
"3949","sumanirole","2","2","1","49.82","203.10586214","0.884","0"
"3948","PBC-264","21","11","39","357.87","1061.45281936","2.354","3"
"3947","AC265347","2","1","2","61.36","283.1030853","3.716","0"
"3945","betulinic acid","3","2","2","57.53","456.36034578","9.407","1"
"3944","CGP42112","22","11","37","367.64","1051.52395058","-0.439","3"
"3942","[<sup>125</sup>I]EXP985","6","3","11","121.61","667.095949","8.204","1"
"3941","[<sup>3</sup>H]losartan","5","2","8","92.51","422.16218722","6.139","1"
"3940","[<sup>3</sup>H]eprosartan","5","2","10","120.66","424.14567844","3.89","0"
"3939","[<sup>3</sup>H]L158809","5","1","5","85.17","409.20149392","6.113","1"
"3938","[<sup>3</sup>H]A81988","7","2","8","107.89","414.18042412","6.089","1"
"3937","valsartan","7","2","11","112.07","435.22704002","5.792","1"
"3936","L-162,313","7","1","13","139.8","582.233448","6.194","2"
"3934","resolvin D1","5","4","14","97.99","376.22497438","3.225","1"
"3933","aspirin triggered lipoxin A4","5","4","14","97.99","352.22497438","3.33","1"
"3932","L-748337","7","4","14","125.14","497.19844234","2.838","1"
"3931","L 755507","8","6","19","157.4","584.26685632","4.416","2"
"3930","JP1302","4","1","3","31.4","368.20009696","4.664","0"
"3929","E55888","2","0","4","21.06","257.18919792","2.781","0"
"3928","lasmiditan","5","1","5","62.3","377.13511162","2.977","0"
"3927","BRL-54443","1","2","1","39.26","230.14191334","2.009","0"
"3926","[<sup>11</sup>C]AZ10419369","7","1","5","78.26","462.22670568","3.959","0"
"3925","[<sup>3</sup>H]NLX-112","4","1","6","45.23","393.14194662","3.719","0"
"3924","NLX-101","5","1","6","58.12","394.13719558","2.678","0"
"3917","UFP-112","53","34","87","925.11","1939.0776588","-9.978","3"
"3913","TAK 044","18","9","13","313.54","926.36327598","4.675","3"
"3906","R-954","25","12","39","392.27","1193.65971592","-0.582","3"
"3903","NPY-(13-36)","72","44","119","1312.37","2999.51883018","-8.263","3"
"3902","nafarelin","27","16","42","474.63","1321.63562638","-0.334","3"
"3901","MEN10627","14","8","9","244.79","760.33666726","4.44","2"
"3891","K41498","91","50","157","1561.86","3517.97328708","-11.937","3"
"3890","K31440","91","51","157","1582.09","3533.9682017","-12.343","3"
"3888","JMV180","20","9","38","335.2","1049.44158598","4.097","3"
"3887","IRL 2500","6","3","12","102.5","573.26275688","6.987","1"
"3886","sovateltide","41","23","70","695.9","1819.83048242","0.53","3"
"3884","histrelin","26","15","43","449.36","1322.66726088","0.447","3"
"3882","GR94800","16","7","26","245","903.4643104","3.467","3"
"3880","GR100679","10","5","18","152.5","616.33731886","3.029","1"
"3879","goserelin","29","17","43","495.89","1268.64144004","-2.012","3"
"3877","ganirelix","30","16","58","451.49","1568.84230426","5.448","4"
"3873","DSTBULET","15","9","26","258.51","742.39014236","-0.926","3"
"3865","D-Phe-CRF-(12-41)","90","49","155","1576.19","3573.90244768","-9.509","3"
"3860","buserelin","26","15","42","440.77","1238.6560275","-0.589","3"
"3859","BQ 3020","42","24","78","730.82","1990.98627202","0.627","3"
"3854","iturelix","31","14","58","454.43","1589.79501968","4.051","3"
"3829","[<sup>3</sup>H]naltrindole","2","3","2","68.72","414.1943429","2.754","0"
"3828","[<sup>3</sup>H]naltriben","2","2","2","66.07","415.17835848","2.644","0"
"3742","TFLLR-NH<sub>2</sub>","10","6","15","170.85","402.24783508","-1.992","2"
"3725","desulfated cholecystokinin-8","21","13","38","434.03","1062.39392454","0.331","3"
"3696","compound 2b-1 [PMID: 12614873]","6","2","8","87.9","584.37264178","5.555","1"
"3668","endomorphin-2","9","5","15","167.85","571.27946958","1.862","1"
"3651","MRK-1","5","1","11","61.6","574.36830534","6.115","2"
"3643","secretin","84","52","135","1415.66","3054.6322798","-12.692","3"
"3639","levodopa","3","4","3","103.78","197.06880792","-2.03","0"
"3638","phosphatidylserine","11","3","15","181.49","385.11378279","-3.492","2"
"3637","succinic acid","4","2","3","74.6","118.02660872","-0.71","0"
"3636","&alpha;-ketoglutaric acid","5","2","4","91.67","146.02152334","-1.056","0"
"3635","N-arachidonoylglycine","4","2","17","66.4","361.26169426","7.521","2"
"3634","pranlukast","6","2","10","123","481.1750044","6.963","1"
"3633","ACTH","110","60","183","1869.05","4538.25937528","-14.23","3"
"3623","oleoyl-lysophosphatidylcholine","7","1","25","114.93","521.34814005","6.084","2"
"3622","N-palmitoylethanolamine","3","2","17","49.33","299.28242972","6.651","2"
"3621","SEA","3","2","19","49.33","327.31372988","7.789","2"
"3539","zibotentan","8","1","6","141.37","424.09537412","3.544","0"
"3538","YIL781","3","0","5","47.36","409.21655558","5.198","1"
"3537","VNA932","3","0","3","42.54","402.12473906","5.552","1"
"3536","UCB35625","2","1","6","38.33","515.22320908","7.251","1"
"3535","ulimorelin","7","3","3","99.77","538.29553426","4.23","0"
"3534","sufentanil","4","0","9","61.02","386.20279944","2.801","0"
"3533","crinecerfont","2","0","8","53.6","482.15949064","7.667","1"
"3531","SB-611812","4","1","8","67.02","489.9899312","5.274","1"
"3530","SB328437","4","1","8","101.22","378.12157182","4.259","0"
"3529","SB290157","8","4","13","140.03","412.2110556","-0.469","1"
"3528","SB209670","4","2","10","120.75","520.1733327","3.711","0"
"3525","RWJ-56110","9","5","19","133.52","789.27725038","6.571","2"
"3524","R-PSOP","5","2","4","66.49","350.17427612","2.131","0"
"3523","RP73870","10","3","15","153.73","554.18352054","1.535","1"
"3522","RP67580","3","1","6","53.39","438.23072844","5.825","1"
"3520","R121919","5","0","7","49.56","380.26884528","5.514","1"
"3519","PD164333","5","3","18","159.08","823.14895934","6.458","2"
"3516","palosuran","6","3","8","77.49","418.23687644","2.883","0"
"3515","NNC 92-1687","2","3","4","111.51","300.05686334","2.514","0"
"3513","NNC269100","6","3","13","85.94","538.06502708","5.133","2"
"3512","NBI27914","4","1","7","41.05","432.04420752","6.928","1"
"3511","mitemcinal","13","2","9","151.68","755.4819772","2.661","1"
"3510","lanepitant","6","2","13","80.91","559.35224066","3.775","1"
"3509","LY262691","5","2","5","61.44","435.05823906","4.409","0"
"3508","darusentan","5","1","9","100","410.1477866","4.329","0"
"3505","L-168,049","1","1","6","37.91","466.0447532","7.447","1"
"3504","JNJ-5207787","6","0","9","67.65","510.29947676","5.424","1"
"3503","GV150013","7","2","7","81.75","534.26309122","6.627","1"
"3502","GSK Compound 34","6","4","6","103.59","409.1437845","2.27","0"
"3501","FL104","3","1","8","32.34","392.1655413","6.013","1"
"3500","E913","5","1","7","71.11","483.30970712","4.804","0"
"3499","DMP696","6","1","7","73.57","409.10723044","3.338","0"
"3498","CRA1000","4","0","7","57.56","476.24099654","8.448","1"
"3497","CP-481,715","8","4","12","138.43","482.23293394","1.774","1"
"3496","CP 376,395","2","1","6","34.15","326.23581382","5.654","1"
"3495","CP 154,526","3","0","6","33.43","364.26269728","6.575","1"
"3494","bosentan","8","2","11","154.03","551.18385488","3.854","1"
"3492","BMS compound 87b","6","3","12","81.67","451.28349234","3.967","0"
"3491","BAY27-9955","1","1","6","20.23","342.23589408","8.118","1"
"3490","aprepitant","5","2","8","83.24","534.15018824","5.308","1"
"3489","antalarmin","3","0","6","33.43","378.27834736","6.811","1"
"3487","atrasentan","5","1","13","88.54","510.27298724","4.232","1"
"3486","2,3-dihydro-1,4-dithiin-1,1,4,4-tetroxide","4","0","0","85.04","181.97075072","-0.284","0"
"3484","[<sup>35</sup>S]non-peptide OT antagonist","7","0","10","104.84","623.22769182","4.053","0"
"3483","[<sup>3</sup>H]nelivaptan","8","1","9","134.3","629.159863872","2.77","0"
"3482","[<sup>3</sup>H]relcovaptan","8","2","8","147.85","619.09467678","3.958","0"
"3481","[<sup>3</sup>H]saredutant","5","1","11","52.65","551.210633","6.268","1"
"3480","[<sup>3</sup>H]osanetant","5","0","10","43.86","605.25758324","7.052","1"
"3479","[<sup>3</sup>H]S0139","9","2","10","172.96","727.3720327","6.537","1"
"3478","[<sup>3</sup>H]PD140376","8","5","13","146.54","572.299870684","4.628","1"
"3477","[<sup>3</sup>H]L365260","6","2","5","73.8","398.17427612","4.216","0"
"3476","[<sup>3</sup>H]devazepide","5","2","4","77.56","408.15862604","4.456","0"
"3475","[<sup>3</sup>H]enadoline","4","0","5","45.92","396.24129314","3.068","0"
"3474","[<sup>3</sup>H]BIBP3226","7","5","13","142.83","473.2426901","3.147","1"
"3473","[<sup>18</sup>F]SPA-RQ","5","2","8","76.37","450.17912238","4.378","0"
"3472","[<sup>125</sup>I]PD142308","8","5","13","146.54","698.19651866","5.696","2"
"3471","[<sup>125</sup>I]L703,606","2","1","6","15.27","508.13754716","6.415","1"
"3470","imiloxan","1","0","3","36.28","244.12117788","1.956","0"
"3469","dabuzalgron","5","2","5","88.17","317.06009018","1.457","0"
"3468","SB251023","4","4","12","118.06","511.21237471","4.072","1"
"3467","L742791","5","4","11","116.27","568.0528911","4.102","1"
"3466","zinterol","5","4","8","107.04","378.16132852","2.936","0"
"3465","formoterol","4","4","9","90.82","344.17360744","2.212","0"
"3464","procaterol","3","4","5","85.35","290.16304274","2.801","0"
"3463","L-748328","8","4","12","164.58","505.1341278","1.899","1"
"3462","CL316243","6","4","8","125.32","421.09282982","2.087","0"
"3461","PHTPP","2","1","4","50.42","423.08063138","5.877","1"
"3459","methyl-piperidino-pyrazole","2","2","6","69.97","469.2365421","4.318","0"
"3457","[<sup>3</sup>H]methyltrienolone","2","1","0","37.3","284.1776302","2.442","0"
"3456","[<sup>3</sup>H]mibolerone","2","1","0","37.3","302.22458044","4.148","0"
"3455","[<sup>3</sup>H]dihydrotestosterone","2","1","0","37.3","290.22458044","4.498","0"
"3454","[<sup>3</sup>H]ORG2058","3","1","3","54.37","344.23514514","4.454","0"
"3453","ORG2058","3","1","3","54.37","344.23514514","4.454","0"
"3452","[<sup>3</sup>H]aldosterone","5","2","3","91.67","360.19367422","0.257","0"
"3451","RU28318","4","2","5","74.6","402.27701","5.173","1"
"3450","deoxycortisone","4","1","1","71.44","344.1987596","0.748","0"
"3448","ZK112993","3","1","2","54.37","428.23514514","4.324","0"
"3447","[<sup>3</sup>H]dexamethasone","5","3","2","94.83","392.19990248","1.138","0"
"3446","RU26988","3","2","0","57.53","338.1881949","2.731","0"
"3445","RU28362","3","2","0","57.53","352.20384498","3.123","0"
"3444","T0070907","3","1","4","85.13","277.02541886","2.255","0"
"3443","CDDO-Me","5","0","2","84.23","505.3192092","6.622","1"
"3442","GW9662","2","1","4","72.24","276.0301699","3.507","0"
"3441","GSK0660","6","2","8","130.35","418.06571382","2.795","0"
"3440","GW6471","5","2","16","93.46","619.26579158","6.811","2"
"3439","gemfibrozil","2","1","6","46.53","250.15689474","3.35","0"
"3438","ciprofibrate","2","1","4","46.53","288.03199978","3.184","0"
"3435","obeticholic acid","4","3","5","77.76","420.32396024","7.044","1"
"3434","20S-hydroxycholesterol","2","2","5","40.46","402.34978108","8.855","1"
"3433","LE135","4","1","2","52.9","438.23072844","8.016","1"
"3432","7-hydroxycholesterol","2","2","5","40.46","402.34978108","8.699","1"
"3431","AHPN","2","2","3","57.53","398.1881949","8.254","1"
"3429","[<sup>3</sup>H]CGP 62349","6","3","10","117.11","421.16542447","2.07","0"
"3428","[<sup>3</sup>H](R)-(-)-baclofen","3","2","4","63.32","213.0556564","1.334","0"
"3427","methylcarbamyl PAF","8","1","27","115.96","538.37468917","6.149","2"
"3426","L659989","3","0","10","97.9","480.18178924","3.761","0"
"3424","AS604872","6","1","8","113.05","515.13373386","4.85","0"
"3421","(S)-(+)-CBPG","5","3","3","100.62","185.06880792","-3.201","0"
"3420","(S)-4-CMTB","3","1","5","70.23","312.04994008","3.076","0"
"3419","(S)-TBPG","6","3","3","117.78","209.09127468","-2.362","0"
"3418","[<sup>11</sup>C]JNJ-16567083","3","0","4","39.19","311.18852924","3.776","0"
"3417","[<sup>3</sup>H](+)-fluprostenol","5","4","12","107.22","458.19162354","3.367","1"
"3416","[<sup>3</sup>H]5-oxo-ETE","3","1","14","54.37","318.21949506","6.351","2"
"3415","[<sup>3</sup>H]CGS23131","5","2","14","110.13","502.19915354","6.436","2"
"3414","[<sup>3</sup>H]ICI-198615","8","2","11","137","548.17295584","4.714","0"
"3413","[<sup>3</sup>H]LTB<sub>4</sub>","4","3","14","77.76","336.23005976","4.499","1"
"3412","[<sup>3</sup>H]LTD<sub>4</sub>","8","5","21","175.25","496.26070832","2.228","1"
"3411","[<sup>3</sup>H]LXA<sub>4</sub>","5","4","14","97.99","354.240624444","3.042","1"
"3408","[<sup>35</sup>S]ADP&beta;S","13","6","6","267.24","443.00657144","-2.353","2"
"3407","[<sup>35</sup>S]ATP&alpha;S","16","7","8","323.58","522.97290197","-3.582","2"
"3406","[<sup>35</sup>S]dATP&alpha;S","15","6","8","303.35","506.97798735","-2.981","2"
"3405","12R-HETE","3","2","14","57.53","320.23514514","6.224","2"
"3404","12S-HETE","3","2","14","57.53","320.23514514","6.224","2"
"3402","15-deoxy-LXA4","4","3","14","77.76","336.23005976","5.149","2"
"3401","15S-HETE","3","2","14","57.53","320.23514514","6.413","2"
"3400","18R-HEPE","3","2","13","57.53","318.21949506","6.086","2"
