"# GtoPdb Version: 2024.2 - published: 2024-06-26"
"Ligand id","Name","Species","Type","PubChem SID","PubChem CID","ChEMBl ID","Chebi ID","UniProt id","Ensembl ID","IUPAC name","INN","CAS","DrugBank ID","Drug Central ID"
"6033","Rho kinase inhibitor IV","","Synthetic organic","178102655","11976582","","","","","2-amino-1-[(3S)-3-methyl-4-(4-methylisoquinoline-5-sulfonyl)-1,4-diazepan-1-yl]ethan-1-one","","913844-46-9","",""
"507","rho-TIA","","Peptide","135652438","","","","P58811","","","","","",""
"12544","RhTx","","Peptide","479821334","","","","A0A0N7CSQ4","","","","","",""
"11996","riamilovir","","Synthetic organic","464244137","3113817","CHEMBL1618116","","","","7-methylsulfanyl-3-nitro-6H-[1,2,4]triazolo[5,1-c][1,2,4]triazin-4-one","riamilovir","","DB15622",""
"6842","ribavirin","","Synthetic organic","178103448","37542","CHEMBL1643","CHEBI:63580","","","1-[(2R,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2,4-triazole-3-carboxamide","ribavirin","36791-04-5","DB00811","2373"
"7383","ribociclib","","Synthetic organic","178103955","44631912","","","","","7-cyclopentyl-N,N-dimethyl-2-{[5-(piperazin-1-yl)pyridin-2-yl]amino}-7H-pyrrolo[2,3-d]pyrimidine-6-carboxamide","ribociclib","1211441-98-3","","5218"
"6578","riboflavin","","Metabolite","178103192","493570","CHEMBL1534","CHEBI:17015","","","7,8-dimethyl-10-[(2S,3S,4R)-2,3,4,5-tetrahydroxypentyl]benzo[g]pteridine-2,4-dione","","83-88-5","","2834"
"3728","ribosomal protein S19","Human","Peptide","178100599","","","","P39019","ENSG00000105372","","","","",""
"5256","ribosomal protein S6","Human","Peptide","178101940","","","","P62753","ENSG00000137154","","","","",""
"12161","ribostamycin","","Natural product","472319283","33042","CHEMBL221572","CHEBI:45257","","","(2R,3S,4R,5R,6R)-5-amino-2-(aminomethyl)-6-[(1R,2R,3S,4R,6S)-4,6-diamino-2-[(2S,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-3-hydroxycyclohexyl]oxyoxane-3,4-diol","ribostamycin","25546-65-0","DB03615","3526"
"2302","ricasetron","","Synthetic organic","135650899","71785","CHEMBL2105377","","","","3,3-dimethyl-N-[(1R,5S)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl]-2H-indole-1-carboxamide","ricasetron","117086-68-7","",""
"7010","ricolinostat","","Synthetic organic","178103589","53340666","CHEMBL2364628","","","","N-[7-(hydroxyamino)-7-oxoheptyl]-2-(N-phenylanilino)pyrimidine-5-carboxamide","ricolinostat","1316214-52-4","",""
"7884","ridaforolimus","","Synthetic organic","223366213","11520894","CHEMBL2103839","","","","","ridaforolimus","","","4778"
"10853","ridinilazole","","Synthetic organic","405560294","16659285","CHEMBL3753858","","","","","ridinilazole","308362-25-6","DB15308",""
"12015","rifabutin","","Synthetic organic","464244156","135398743","CHEMBL444633","","","","[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,32-tetrahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-1'-(2-methylpropyl)-6,23-dioxospiro[8,33-dioxa-24,27,29-triazapentacyclo[23.6.1.14,7.05,31.026,30]tritriaconta-1(32),2,4,9,19,21,24,26,30-nonaene-28,4'-piperidine]-13-yl] acetate","rifabutin","72559-06-9","DB00615","2376"
"2765","rifampicin","","Natural product","135652711","135900090","CHEMBL374478","CHEBI:28077","","","","rifampicin","13292-46-1","DB01045",""
"4570","rifamycin SV","","Natural product","178101291","6324616","CHEMBL437765","CHEBI:29673","","","(7S,11S,12R,13S,14R,15R,16R,17S,18S,19Z,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.1^{4,7}.0^{5,28}]triaconta-1,3,5(28),9,19,21,25(29),26-octaen-13-yl acetate","rifamycin","6998-60-3","","4817"
"12014","rifapentine","","Synthetic organic","464244155","135403821","CHEMBL1660","CHEBI:45304","","","[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-26-[(E)-(4-cyclopentylpiperazin-1-yl)iminomethyl]-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate","rifapentine","61379-65-5","DB01201","2378"
"11028","rifaquizinone","","Synthetic organic","405560469","137253362","","","","","","rifaquizinone","922717-97-3","",""
"12959","rifasutenizol","","Synthetic organic","485206080","135616894","CHEMBL5172403","","","","","rifasutenizol","1001314-13-1","",""
"12012","rifaximin","","Synthetic organic","464244153","6436173","CHEMBL1617","CHEBI:75246","","","[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,36-tetrahydroxy-11-methoxy-3,7,12,14,16,18,22,30-octamethyl-6,23-dioxo-8,37-dioxa-24,27,33-triazahexacyclo[23.10.1.14,7.05,35.026,34.027,32]heptatriaconta-1(35),2,4,9,19,21,25(36),26(34),28,30,32-undecaen-13-yl] acetate","rifaximin","80621-81-4","DB01220",""
"7833","rigosertib","","Synthetic organic","223366164","6918736","CHEMBL1241855","","","","2-[[2-methoxy-5-[[(E)-2-(2,4,6-trimethoxyphenyl)ethenyl]sulfonylmethyl]phenyl]amino]acetic acid","rigosertib","592542-59-1","",""
"7376","rilapladib","","Synthetic organic","178103948","9918381","CHEMBL2104981","","","","2-[2-[(2,3-difluorophenyl)methylsulfanyl]-4-oxoquinolin-1-yl]-N-[1-(2-methoxyethyl)piperidin-4-yl]-N-[[4-[4-(trifluoromethyl)phenyl]phenyl]methyl]acetamide","rilapladib","412950-08-4","",""
"13356","rilmenidine","","Synthetic organic","","68712","CHEMBL289480","","","","N-(dicyclopropylmethyl)-4,5-dihydro-1,3-oxazol-2-amine","rilmenidine","54187-04-1","DB11738",""
"6790","rilonacept","","Peptide","178103396","","CHEMBL1201830","","","","","rilonacept","501081-76-1","DB06372",""
"7986","rilotumumab","","Antibody","249565667","","","","","","","rilotumumab","","",""
"11387","rilpivirine","","Synthetic organic","440816756","6451164","CHEMBL175691","","","","","rilpivirine","500287-72-9","DB08864",""
"2326","riluzole","","Synthetic organic","135650900","5070","CHEMBL744","CHEBI:8863","","","6-(trifluoromethoxy)-1,3-benzothiazol-2-amine","riluzole","1744-22-5","DB00740","2382"
"9993","rilzabrutinib","","Synthetic organic","374883880","73388818","CHEMBL3702854","","","","(E)-2-[(3R)-3-[4-amino-3-(2-fluoro-4-phenoxyphenyl)pyrazolo[3,4-d]pyrimidin-1-yl]piperidine-1-carbonyl]-4-methyl-4-[4-(oxetan-3-yl)piperazin-1-yl]pent-2-enenitrile","rilzabrutinib","1575596-29-0","",""
"9364","rimacalib","","Synthetic organic","328083466","9800765","CHEMBL2107772","","","","N'-[3-[(1S)-1-(3-fluoro-4-phenylphenyl)ethyl]-1,2-oxazol-5-yl]morpholine-4-carboximidamide","rimacalib","215174-50-8","",""
"10704","rimegepant","","Synthetic organic","404859151","51049968","CHEMBL2178422","","","","[(5S,6S,9R)-5-amino-6-(2,3-difluorophenyl)-6,7,8,9-tetrahydro-5H-cyclohepta[b]pyridin-9-yl]4-(2-oxo-3H-imidazo[4,5-b]pyridin-1-yl)piperidine-1-carboxylate","rimegepant","1289023-67-1","DB12457","5381"
"7099","rimexolone","","Metabolite","178103677","5311412","CHEMBL1200617","","","","(8S,9S,10R,11S,13S,14S,16R,17S)-11-hydroxy-10,13,16,17-tetramethyl-17-propanoyl-7,8,9,11,12,14,15,16-octahydro-6H-cyclopenta[a]phenanthren-3-one","rimexolone","49697-38-3","DB00896","2384"
"743","rimonabant","","Synthetic organic","135650901","104850","CHEMBL111","CHEBI:116088","","","5-(4-chlorophenyl)-1-(2,4-dichlorophenyl)-4-methyl-N-piperidin-1-ylpyrazole-3-carboxamide","rimonabant","158681-13-1","DB06155","4150"
"12649","rimtuzalcap","","Synthetic organic","483123197","132207249","CHEMBL4650330","","","","N-(4,4-difluorocyclohexyl)-2-(3-methylpyrazol-1-yl)-6-morpholin-4-ylpyrimidin-4-amine","rimtuzalcap","2167246-24-2","",""
"11200","rineterkib","","Synthetic organic","434122260","118045847","CHEMBL3909517","","","","","rineterkib","1715025-32-3","",""
"5257","riociguat","","Synthetic organic","178101941","11304743","CHEMBL2107834","CHEBI:76018","","","methyl N-(4,6-diamino-2-{1-[(2-fluorophenyl)methyl]-1H-pyrazolo[3,4-b]pyridin-3-yl}pyrimidin-5-yl)-N-methylcarbamate","riociguat","625115-55-1","","4807"
"9643","RIPA-56","","Synthetic organic","340590273","121439991","","","","","N-benzyl-N-hydroxy-2,2-dimethylbutanamide","","","",""
"10423","ripasudil","","Synthetic organic","385612183","9863672","CHEMBL3426621","","","","4-fluoro-5-[[(2S)-2-methyl-1,4-diazepan-1-yl]sulfonyl]isoquinoline","ripasudil","223645-67-8","DB13165","4938"
"10155","RIPK1 inhibitor 22b","","Synthetic organic","381118865","137321158","","","","","1-(5-{4-Amino-7-ethyl-7H-pyrrolo[2,3-d]pyrimidin-5-yl}-2,3-dihydro-1H-indol-1-yl)-2-[3-(trifluoromethoxy)phenyl]ethan-1-one","","","",""
"10413","RIPK2 inhibitor 3","","Synthetic organic","385612173","73386708","","","","","2-[4-(1,3-benzothiazol-5-ylamino)-6-tert-butylsulfonylquinazolin-7-yl]oxyethyl dihydrogen phosphate","","","",""
"10419","RIPK2 inhibitor 5","","Synthetic organic","385612179","71258526","","","","","2-[4-(1,3-benzothiazol-5-ylamino)-6-tert-butylsulfonylquinazolin-7-yl]oxyethanol","","","",""
"9688","RIPK2 inhibitor 8","","Synthetic organic","348353647","131801159","","","","","4-[7-ethoxy-6-(2-methylpropane-2-sulfonyl)imidazo[1,2-a]pyridin-3-yl]-6-fluoropyridin-2-amine","","","",""
"10389","RIPK3 inhibitor 18","","Synthetic organic","384403668","138393291","","","","","N-{4-[(2-cyclopropaneamidopyridin-4-yl)oxy]-2,3-dimethylphenyl}-1-(4-fluorophenyl)-2-oxo-1,2-dihydropyridine-3-carboxamide","","","",""
"10401","RIPK3 inhibitor 42","","Synthetic organic","384403680","138393293","","","","","N-(6-(3-(3-(3-Bromophenyl)ureido)-4-fluorophenoxy)benzo[d]thiazol-2-yl)cyclopropanecarboxamide","","","",""
"9175","ripretinib","","Synthetic organic","315661258","71584930","","","","","1-[4-bromo-5-[1-ethyl-7-(methylamino)-2-oxo-1,6-naphthyridin-3-yl]-2-fluorophenyl]-3-phenylurea","ripretinib","1442472-39-0","","5394"
"8922","risankizumab","","Antibody","310264703","","","","","","","risankizumab","","",""
"11170","risdiplam","","Synthetic organic","434122230","118513932","CHEMBL4297528","","","","","risdiplam","","DB15305","5407"
"3176","risedronate","","Synthetic organic","135650902","5245","CHEMBL923","","","","[1-hydroxy-1-phosphono-2-(pyridin-3-yl)ethyl]phosphonic acid","risedronic acid","105462-24-6","DB00884","2387"
"12382","risovalisib","","Synthetic organic","479821173","72550012","CHEMBL4800252","","","","","risovalisib","1494684-28-4","",""
"96","risperidone","","Synthetic organic","135650903","5073","CHEMBL85","CHEBI:8871","","","3-[2-[4-(6-fluoro-1,2-benzoxazol-3-yl)piperidin-1-yl]ethyl]-2-methyl-6,7,8,9-tetrahydropyrido[2,1-b]pyrimidin-4-one","risperidone","106266-06-2","DB00734","2389"
"12383","risvodetinib","","Synthetic organic","479821174","122650693","","","","","","risvodetinib","2031185-00-7","",""
"97","ritanserin","","Synthetic organic","135650904","5074","CHEMBL267777","CHEBI:64195","","","6-[2-[4-[bis(4-fluorophenyl)methylidene]piperidin-1-yl]ethyl]-7-methyl-[1,3]thiazolo[2,3-b]pyrimidin-5-one","ritanserin","87051-43-2","",""
"10854","ritipenem","","Synthetic organic","405560295","65633","CHEMBL70088","","","","(5R,6S)-3-(carbamoyloxymethyl)-6-[(1R)-1-hydroxyethyl]-7-oxo-4-thia-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid","ritipenem","84845-57-8","",""
"9559","ritlecitinib","","Synthetic organic","336446945","118115473","","","","","1-[(2S,5R)-2-methyl-5-(7H-pyrrolo[2,3-d]pyrimidin-4-ylamino)piperidin-1-yl]prop-2-en-1-one","ritlecitinib","1792180-81-4","",""
"7294","ritodrine","","Synthetic organic","178103867","33572","CHEMBL785","","","","4-(2-{[(1R,2S)-1-hydroxy-1-(4-hydroxyphenyl)propan-2-yl]amino}ethyl)phenol","ritodrine","26652-09-5","DB00867",""
"8804","ritonavir","","Synthetic organic","252827462","392622","CHEMBL163","","","","1,3-thiazol-5-ylmethyl N-[(2S,3S,5S)-3-hydroxy-5-[[(2S)-3-methyl-2-[[methyl-[(2-propan-2-yl-1,3-thiazol-4-yl)methyl]carbamoyl]amino]butanoyl]amino]-1,6-di(phenyl)hexan-2-yl]carbamate","ritonavir","155213-67-5","","2391"
"6780","rituximab","","Antibody","178103386","","","","","","","rituximab","","",""
"3994","rivanicline","","Synthetic organic","178100820","5310967","CHEMBL132966","","","","(E)-N-methyl-4-pyridin-3-ylbut-3-en-1-amine","rivanicline","15585-43-0","",""
"6388","rivaroxaban","","Synthetic organic","178103004","9875401","CHEMBL198362","CHEBI:68579","","","5-chloro-N-[[(5S)-2-oxo-3-[4-(3-oxomorpholin-4-yl)phenyl]-1,3-oxazolidin-5-yl]methyl]thiophene-2-carboxamide","rivaroxaban","366789-02-8","","4182"
"6602","rivastigmine","","Synthetic organic","178103215","77991","CHEMBL636","","","","[3-[(1S)-1-dimethylaminoethyl]phenyl] N-ethyl-N-methylcarbamate","rivastigmine","123441-03-2","DB00989","2392"
"1930","rivenprost","","Synthetic organic","135650764","9803828","CHEMBL303960","","","","methyl 4-[2-[(1R,2R,3R)-3-hydroxy-2-[(E,3S)-3-hydroxy-4-[3-(methoxymethyl)phenyl]but-1-enyl]-5-oxocyclopentyl]ethylsulfanyl]butanoate","rivenprost","256382-08-8","",""
"7934","riviciclib","","Synthetic organic","249565617","23643976","","","","","2-(2-chlorophenyl)-5,7-dihydroxy-8-[(2R,3S)-2-(hydroxymethyl)-1-methylpyrrolidin-3-yl]chromen-4-one","riviciclib","920113-02-6","",""
"8307","rivipansel","","Synthetic organic","252166519","44232546","","","","","(2S)-2-[(2R,3R,4S,5S,6R)-3-benzoyloxy-2-[(1R,2R,3S,5R)-3-[(2,4-dioxo-1H-pyrimidine-6-carbonyl)amino]-5-[2-[[2-[2-[2-oxo-2-[(3,6,8-trisulfonaphthalen-1-yl)amino]ethoxy]ethoxy]acetyl]amino]ethylcarbamoyl]-2-[(2S,3S,4R,5S,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxycyclohexyl]oxy-5-hydroxy-6-(hydroxymethyl)oxan-4-yl]oxy-3-cyclohexylpropanoic acid","rivipansel","927881-99-0","",""
"7648","rivoceranib","","Synthetic organic","223365983","11315474","CHEMBL3186534","","","","N-[4-(1-cyanocyclopentyl)phenyl]-2-(pyridin-4-ylmethylamino)pyridine-3-carboxamide","rivoceranib","811803-05-1","DB14765",""
"51","rizatriptan","","Synthetic organic","135650905","5078","CHEMBL905","CHEBI:48273","","","N,N-dimethyl-2-[5-(1,2,4-triazol-1-ylmethyl)-1H-indol-3-yl]ethanamine","rizatriptan","144034-80-0","DB00953","2393"
"10484","RJW100","","Synthetic organic","385612243","139030533","","","","","rac-(1R,5R,6R)-3-Hexyl-6-hydroxy-2-phenyl-1-(phenylvinyl)-bicyclo[3.3.0]oct-2-ene","","","",""
"10673","RK-287107","","Synthetic organic","404859120","137701512","","","","","2-[4,6-difluoro-1-(2-hydroxyethyl)spiro[2H-indole-3,4'-piperidine]-1'-yl]-5,6,7,8-tetrahydro-3H-quinazolin-4-one","","2171386-10-8","",""
"8152","RKI-1447","","Synthetic organic","249565832","60138149","CHEMBL3218011","","","","1-[(3-hydroxyphenyl)methyl]-3-[4-(pyridin-4-yl)-1,3-thiazol-2-yl]urea","","1342278-01-6","",""
"2595","R-L3","","Synthetic organic","135650906","656755","CHEMBL1907717","","","","(3R)-5-(2-fluorophenyl)-3-(1H-indol-3-ylmethyl)-1-methyl-3H-1,4-benzodiazepin-2-one","","","",""
"11922","RLF-(A11-B10)-isopeptide amide<sup>A26</sup> (xA11-B10)","","Peptide","461663477","","","","","","","","","",""
"12120","RLX-33","","Synthetic organic","472319242","164886639","","","","","","","","",""
"13065","RLY-2608","","Synthetic organic","491299847","166822065","","","","","N-[(3R)-3-(2-chloro-5-fluorophenyl)-6-(5-cyano-[1,2,4]triazolo[1,5-a]pyridin-6-yl)-1-oxo-2,3-dihydroisoindol-4-yl]-3-fluoro-5-(trifluoromethyl)benzamide","","2733573-94-7","",""
"7029","RM65","","Synthetic organic","178103608","23656549","CHEMBL61824","","","","2-(9H-xanthen-9-ylsulfanyl)-N-{2-[2-(9H-xanthen-9-ylsulfanyl)propanamido]ethyl}propanamide","","","",""
"12338","RMC-5552","","Synthetic organic","479821129","162640850","","","","","","","","",""
"13368","RMC-6236","","Synthetic organic","","","","","","","","","","",""
"12622","RMC-6291","","Synthetic organic","479821412","167993669","","","","","","","","",""
"3042","(R)-mevalonate","","Metabolite","135651556","5288798","","CHEBI:36464","","","(3R)-3,5-dihydroxy-3-methylpentanoate","","","DB03518",""
"8980","RN-1","","Synthetic organic","310264760","45376076","","","","","2-{[(1R,2S)-2-[4-(benzyloxy)phenyl]cyclopropyl]amino}-1-(4-methylpiperazin-1-yl)ethan-1-one","","","",""
"4294","RN1734","","Synthetic organic","178101111","3601086","CHEMBL2324347","","","","2,4-dichloro-N-(propan-2-yl)-N-{2-[(propan-2-yl)amino]ethyl}benzene-1-sulfonamide","","946387-07-1","",""
"4295","RN1747","","Synthetic organic","178101112","5068295","","","","","1-benzyl-4-[(4-chloro-2-nitrobenzene)sulfonyl]piperazine","","1024448-59-6","",""
"8249","RN486","","Synthetic organic","249565929","46908026","CHEMBL2057918","","","","6-cyclopropyl-8-fluoro-2-[2-(hydroxymethyl)-3-[1-methyl-5-[[5-(4-methylpiperazin-1-yl)pyridin-2-yl]amino]-6-oxopyridin-3-yl]phenyl]isoquinolin-1-one","","1242156-23-5","",""
"10304","RN-9893","","Synthetic organic","381744985","121513880","CHEMBL3613642","","","","2-nitro-N-[4-(4-propan-2-ylpiperazin-1-yl)sulfonylphenyl]-4-(trifluoromethyl)benzamide","","","",""
"10887","(R)-ND-336","","Synthetic organic","405560328","118335773","CHEMBL4300809","","","","[4-[4-[[(2R)-thiiran-2-yl]methylsulfonyl]phenoxy]phenyl]methanamine","","","",""
"4618","(R)-NFPS","","Synthetic organic","178101336","6604909","CHEMBL180966","","","","2-{[(3R)-3-(4-fluorophenyl)-3-(4-phenylphenoxy)propyl](methyl)amino}acetic acid","","","",""
"5720","(R)-N-oleoyltyrosinol","","Synthetic organic","178102346","73755147","","","","","(9E)-N-[(2R)-1-hydroxy-3-(4-hydroxyphenyl)propan-2-yl]octadec-9-enamide","","","",""
"10514","RO0094889","","Synthetic organic","387065596","9840745","","","","","[(2R,3R,4R,5R)-4-acetyloxy-5-(4-amino-5-ethenyl-2-oxopyrimidin-1-yl)-2-methyloxolan-3-yl] acetate","","","",""
"1386","Ro01-6128","","Synthetic organic","135650908","9903898","","","","","ethyl N-[2,2-di(phenyl)acetyl]carbamate","","","",""
"274","Ro 04-6790","","Synthetic organic","135650909","5312145","CHEMBL433461","","","","4-amino-N-[2,6-bis(methylamino)pyrimidin-4-yl]benzenesulfonamide","","","",""
"8203","Ro-0505124","","Synthetic organic","249565883","9911652","CHEMBL1956070","","","","[4-amino-2-[[4-(4-methylpiperazin-1-yl)phenyl]amino]-1,3-thiazol-5-yl]-(2,3-dihydro-1,4-benzodioxin-7-yl)methanone","","","",""
"6204","Ro0711401","","Synthetic organic","178102825","10338547","CHEMBL521982","","","","N-[4-(trifluoromethyl)-1,3-oxazol-2-yl]-9H-xanthene-9-carboxamide","","714971-87-6","",""
"982","Ro 10-4548","","Synthetic organic","135650910","11429930","","","","","N-[2-[2-hydroxy-3-[4-(4-hydroxy-3-methoxyphenyl)piperazin-1-yl]propoxy]phenyl]acetamide","","","",""
"252","RO 116 1148","","Synthetic organic","135650937","44391713","CHEMBL182590","","","","N-[(1-butylpiperidin-4-yl)methyl]-2,3-dihydro-1,4-benzodioxine-5-carboxamide","","","",""
"789","RO116-4875/608","","Synthetic organic","135650912","10098735","","","","","1-[(2R)-1-[4-[(3,4-dichlorophenyl)methyl]piperidin-1-yl]-3-methylbutan-2-yl]-3-(3,4,5-trimethoxyphenyl)urea","","","",""
"790","RO116-9132/238","","Synthetic organic","135650913","9915610","","","","","1-[(2R)-1-[4-[(3,4-dichlorophenyl)methyl]-1-methylpiperidin-1-ium-1-yl]-3-methylbutan-2-yl]-3-(3,4,5-trimethoxyphenyl)urea","","","",""
"4296","Ro15-4513","","Synthetic organic","178101113","5081","CHEMBL6597","","","","ethyl 12-azido-8-methyl-9-oxo-2,4,8-triazatricyclo[8.4.0.0^{2,6}]tetradeca-1(10),3,5,11,13-pentaene-5-carboxylate","","","",""
"4297","Ro19-4603","","Synthetic organic","178101114","127382","CHEMBL269366","","","","tert-butyl 8-methyl-7-oxo-5-thia-1,8,12-triazatricyclo[8.3.0.0^{2,6}]trideca-2(6),3,10,12-tetraene-11-carboxylate","","99632-94-7","",""
"5258","Ro20-1724","","Synthetic organic","178101942","5087","CHEMBL18701","","","","4-[(3-butoxy-4-methoxyphenyl)methyl]imidazolidin-2-one","","29925-17-5","",""
"2276","Ro 25-1392","","Peptide","135652439","","","","","","","","150828-75-4","",""
"2259","Ro 25-1553","","Peptide","135652440","","","","","","","","159427-08-4","",""
"5052","Ro26-4550","","Synthetic organic","178101747","73755110","","","","","methyl (2S)-2-{2-[(3R)-1-methanehydrazonoylpiperidin-3-yl]acetamido}-3-[4-(2-phenylethynyl)phenyl]propanoate","","193744-04-6","",""
"4298","RO3","","Synthetic organic","178101115","11289644","CHEMBL494772","","","","5-{[4,5-dimethoxy-2-(propan-2-yl)phenyl]methyl}pyrimidine-2,4-diamine","","","",""
"5259","Ro31-8220","","Synthetic organic","178101943","5083","CHEMBL6291","","","","3-[3-[4-(1-methylindol-3-yl)-2,5-dioxopyrrol-3-yl]indol-1-yl]propylsulfanylmethanimidamide","","","",""
